usg_apt,Year,Month,total_passengers,flights_count,Airport Name,City Name,coordinates
PVD,2007,December,833,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2008,January,856,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2008,February,872,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2008,March,1023,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2008,April,1311,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2008,May,1290,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2008,June,1850,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2008,July,2769,4,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2008,August,3343,4,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2008,September,1358,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2008,October,955,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2008,November,669,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2008,December,576,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2009,January,511,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2009,February,574,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2009,March,697,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2009,April,824,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2009,May,904,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2009,June,1003,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2009,July,1075,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2009,August,1290,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2009,September,888,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2009,October,760,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2009,November,627,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2009,December,410,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2010,January,322,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2010,February,172,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2010,March,820,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2010,April,751,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2010,May,855,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2010,June,948,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2010,July,1253,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2010,August,1072,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2010,September,980,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2010,October,825,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2010,November,620,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2010,December,804,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2011,January,604,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2011,February,460,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2011,March,759,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2011,April,646,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2011,May,805,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2011,June,1195,5,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2011,July,1068,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2011,August,981,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2011,September,810,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2011,October,1379,5,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2011,November,618,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2011,December,382,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2012,January,444,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2012,February,383,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2012,March,389,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2012,April,618,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2012,May,739,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2012,June,857,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2012,July,1056,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2012,August,1051,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2012,September,1091,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2012,October,931,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2012,November,682,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2012,December,518,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2013,January,472,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2013,February,395,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2013,July,51,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2013,August,58,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2013,September,5,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2013,October,47,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2013,December,84,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2014,January,73,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2014,February,26,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2014,March,4,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2014,May,262,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2014,June,2,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2014,July,257,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2014,October,2,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2014,November,1,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2015,February,297,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2015,March,69,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2015,April,37,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2015,June,4420,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2015,July,7289,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2015,August,6981,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2015,September,2616,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2015,October,689,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2015,November,1677,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2015,December,1795,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2016,January,1971,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2016,February,1417,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2016,March,1774,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2016,April,2066,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2016,May,2542,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2016,June,5038,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2016,July,8003,5,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2016,August,8055,4,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2016,September,3219,5,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2016,October,1434,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2016,November,1665,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2016,December,1592,4,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2017,January,1811,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2017,February,1380,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2017,March,1773,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2017,April,1832,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2017,May,2179,4,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2017,June,4581,5,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2017,July,24569,11,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2017,August,26467,8,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2017,September,18103,10,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2017,October,15387,9,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2017,November,11507,8,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2017,December,13509,7,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2018,January,11834,9,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2018,February,10470,7,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2018,March,15717,7,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2018,April,16503,6,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2018,May,19553,7,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2018,June,23671,8,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2018,July,25198,7,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2018,August,27207,8,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2018,September,20717,7,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2018,October,16320,7,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2018,November,7296,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2018,December,6772,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2019,January,6001,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2019,February,5162,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2019,March,2948,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2019,April,6333,6,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2019,May,4351,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2019,June,5505,4,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2019,July,8214,7,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2019,August,7888,5,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2019,September,3979,5,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2019,October,156,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2019,November,1,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2020,January,228,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2020,March,3,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2020,June,5,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2020,August,5,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2020,September,2,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2020,October,1,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2020,November,1,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2020,December,4,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2021,January,2,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2021,March,2,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2021,April,1,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2021,May,16,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2021,June,143,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2021,July,4,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2021,August,21,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2021,September,23,6,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2021,November,1,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2021,December,1,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2022,January,53,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2022,February,389,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2022,March,423,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2022,April,577,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2022,May,164,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2022,June,38,6,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2022,July,545,5,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2022,August,108,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2022,September,2,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2022,October,16,5,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2022,November,31,7,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2022,December,6,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2023,January,193,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2023,February,2,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2023,March,144,1,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2023,April,160,3,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2023,May,160,5,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2023,June,3,2,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2023,July,362,4,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2023,August,344,5,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVD,2023,September,346,6,T. F. Green Airport,Providence,"41.733333, -71.433333"
PVU,2007,August,6,1,Provo,Provo,"40.233333, -111.716667"
PVU,2007,September,105,1,Provo,Provo,"40.233333, -111.716667"
PVU,2009,July,36,1,Provo,Provo,"40.233333, -111.716667"
PVU,2013,March,90,1,Provo,Provo,"40.233333, -111.716667"
PVU,2015,July,65,1,Provo,Provo,"40.233333, -111.716667"
PVU,2016,August,86,1,Provo,Provo,"40.233333, -111.716667"
PVU,2016,September,122,1,Provo,Provo,"40.233333, -111.716667"
PVU,2017,March,1,1,Provo,Provo,"40.233333, -111.716667"
PVU,2017,May,117,1,Provo,Provo,"40.233333, -111.716667"
PVU,2019,May,148,1,Provo,Provo,"40.233333, -111.716667"
PVU,2021,July,3,1,Provo,Provo,"40.233333, -111.716667"
PVU,2021,August,7,1,Provo,Provo,"40.233333, -111.716667"
PVU,2022,February,7,1,Provo,Provo,"40.233333, -111.716667"
PVU,2022,July,6,1,Provo,Provo,"40.233333, -111.716667"
PVU,2023,August,7,1,Provo,Provo,"40.233333, -111.716667"
PWK,2004,June,5,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2005,April,6,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2005,August,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2006,April,3,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2008,March,4,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2008,April,8,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2008,May,8,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2011,April,5,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2013,March,4,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2013,April,12,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2014,April,12,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2014,August,8,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2014,September,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2015,January,7,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2015,February,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2015,March,3,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2015,May,4,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2015,July,4,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2015,September,9,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2015,October,6,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2015,November,4,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2015,December,2,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2016,January,4,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2016,February,12,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2016,March,1,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2016,April,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2016,May,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2016,July,12,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2016,September,7,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2016,October,7,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2016,November,14,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2016,December,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2017,January,3,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2017,March,7,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2017,April,3,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2017,June,4,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2017,July,6,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2017,September,4,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2017,October,4,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2017,December,8,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2018,January,9,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2018,February,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2018,March,3,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2018,April,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2018,June,3,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2018,July,16,5,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2018,August,6,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2018,September,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2018,October,5,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2018,November,3,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2018,December,6,4,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2019,January,6,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2019,February,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2019,March,6,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2019,April,5,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2019,May,9,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2019,June,12,4,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2019,July,13,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2019,August,8,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2019,September,6,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2019,October,4,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2019,December,7,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2020,January,5,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2020,February,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2020,March,8,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2020,August,5,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2020,September,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2020,October,7,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2020,November,6,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2020,December,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2021,January,8,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2021,February,19,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2021,March,8,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2021,April,4,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2021,May,4,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2021,June,6,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2021,July,9,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2021,September,2,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2021,October,9,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2021,November,4,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2021,December,28,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2022,January,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2022,February,25,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2022,March,18,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2022,June,18,4,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2022,July,12,4,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2022,September,8,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2022,October,10,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2022,November,8,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2023,January,4,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2023,February,2,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2023,May,14,3,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2023,July,9,2,Pal-Waukee,Chicago,"42.0, -87.966667"
PWK,2023,August,9,1,Pal-Waukee,Chicago,"42.0, -87.966667"
PWM,1990,December,152,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,1991,June,67,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,1992,September,82,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,1993,April,138,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,1995,April,21,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,1996,January,4,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,1997,January,39,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2000,June,55,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2000,December,36,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2001,January,16,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2001,June,26,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2001,November,7,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2002,November,21,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2002,December,40,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2003,February,14,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2003,March,64,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2003,July,29,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2003,December,74,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2004,March,45,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2004,April,46,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2004,July,9,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2005,January,33,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2006,April,127,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2006,May,4,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2006,June,37,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2006,July,44,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2006,October,26,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2006,December,4,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2007,March,16,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2007,April,1,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2007,June,3,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2007,August,85,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2007,October,18,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2008,January,127,3,Intl Jetport,Portland,"43.65, -70.3"
PWM,2008,February,21,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2008,March,81,3,Intl Jetport,Portland,"43.65, -70.3"
PWM,2008,April,45,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2008,June,110,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2008,July,67,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2008,September,15,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2008,October,235,3,Intl Jetport,Portland,"43.65, -70.3"
PWM,2008,November,8,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2008,December,35,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2009,January,41,3,Intl Jetport,Portland,"43.65, -70.3"
PWM,2009,September,50,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2009,December,32,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2010,January,18,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2010,April,6,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2010,May,660,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2010,June,1416,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2010,July,1737,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2010,August,1768,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2010,September,1280,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2010,October,1218,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2010,November,837,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2010,December,652,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2011,January,669,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2011,February,707,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2011,March,814,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2011,April,861,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2011,May,960,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2011,June,1372,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2011,July,1757,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2011,August,1746,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2011,September,822,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2011,October,1052,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2011,November,714,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2011,December,676,3,Intl Jetport,Portland,"43.65, -70.3"
PWM,2012,January,577,2,Intl Jetport,Portland,"43.65, -70.3"
PWM,2012,February,576,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2012,March,667,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2012,April,816,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2012,May,890,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2012,June,1200,3,Intl Jetport,Portland,"43.65, -70.3"
PWM,2012,July,1371,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2012,August,1518,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2012,September,1262,1,Intl Jetport,Portland,"43.65, -70.3"
PWM,2012,October,1121,1,Intl Jetport,Portland,"43.65, -70.3"
