Year,Month,usg_apt,flights_count,total_passengers
1990,December,ANC,27,98151
1990,December,ATL,26,136030
1990,December,BDL,3,1840
1990,December,BGR,25,15884
1990,December,BLI,1,21
1990,December,BNA,1,8125
1990,December,BOI,2,17
1990,December,BOS,48,181949
1990,December,BUF,4,14196
1990,December,BWI,16,34763
1990,December,CHS,2,569
1990,December,CLE,6,17029
1990,December,CLM,1,2669
1990,December,CLT,4,17339
1990,December,CVG,7,22855
1990,December,DAB,1,251
1990,December,DEN,17,20679
1990,December,DFW,40,210116
1990,December,DTW,32,106447
1990,December,ELP,1,3573
1990,December,ERI,1,4690
1990,December,EWR,40,159492
1990,December,FLL,33,87636
1990,December,GEG,3,11833
1990,December,GTF,1,61
1990,December,GUM,24,104871
1990,December,HNL,65,523716
1990,December,HRL,2,252
1990,December,HTS,1,40
1990,December,IAD,16,80253
1990,December,IAG,4,625
1990,December,IAH,40,196268
1990,December,IND,12,5374
1990,December,JFK,202,1092177
1990,December,JON,1,1277
1990,December,LAS,19,42215
1990,December,LAX,109,763468
1990,December,LBB,1,99
1990,December,LGA,7,96727
1990,December,MAZ,1,1472
1990,December,MCI,3,1910
1990,December,MCO,46,90148
1990,December,MEM,2,2168
1990,December,MFE,1,5252
1990,December,MIA,195,964148
1990,December,MKE,2,7567
1990,December,MSP,15,49628
1990,December,MSY,15,12391
1990,December,MWH,2,367
1990,December,OAK,1,50
1990,December,ORD,64,313767
1990,December,ORF,1,98
1990,December,PBI,4,6280
1990,December,PDX,5,19748
1990,December,PHL,13,34257
1990,December,PHX,11,4498
1990,December,PIE,11,19352
1990,December,PIT,11,14247
1990,December,PPG,4,6277
1990,December,PSP,6,4832
1990,December,PVD,1,30
1990,December,PWM,1,152
1990,December,RDU,9,15322
1990,December,RIC,3,701
1990,December,RNO,11,11190
1990,December,ROC,1,8485
1990,December,ROR,2,4182
1990,December,RST,2,225
1990,December,RSW,5,5908
1990,December,SAN,6,14395
1990,December,SAT,6,17659
1990,December,SEA,24,112431
1990,December,SFO,41,311393
1990,December,SJC,3,20447
1990,December,SJU,49,178035
1990,December,SLC,4,35198
1990,December,SMF,1,24
1990,December,SPN,13,73991
1990,December,SRQ,1,309
1990,December,STL,6,13224
1990,December,STT,3,472
1990,December,STX,3,473
1990,December,SYR,2,21343
1990,December,TPA,15,58619
1990,December,TUS,3,8118
1990,December,TYS,1,212
1990,December,UAM,1,80
1991,January,ABQ,1,282
1991,January,ACY,4,1378
1991,January,ALB,2,104
1991,January,ANC,23,81410
1991,January,ATL,27,119591
1991,January,BDL,6,2842
1991,January,BGR,16,9855
1991,January,BIL,1,41
1991,January,BLI,1,18
1991,January,BNA,1,8631
1991,January,BOS,41,165056
1991,January,BUF,8,13860
1991,January,BWI,15,34495
1991,January,CHS,2,583
1991,January,CLE,5,18736
1991,January,CLM,1,2317
1991,January,CLT,3,14335
1991,January,CRP,1,57
1991,January,CVG,9,19474
1991,January,DAB,1,1093
1991,January,DCA,1,88
1991,January,DEN,10,21373
1991,January,DFW,32,200678
1991,January,DTW,19,97825
1991,January,ELP,1,1631
1991,January,ERI,1,4483
1991,January,EWR,43,161507
1991,January,FLL,36,114728
1991,January,GEG,2,8737
1991,January,GFK,1,57
1991,January,GUM,27,127055
1991,January,HGR,1,124
1991,January,HNL,63,549634
1991,January,HSV,1,166
1991,January,IAD,19,74210
1991,January,IAG,2,1284
1991,January,IAH,38,176628
1991,January,IND,1,164
1991,January,JAX,1,647
1991,January,JFK,180,929937
1991,January,JON,1,1104
1991,January,LAS,24,45664
1991,January,LAX,109,726249
1991,January,LGA,8,77902
1991,January,MCI,3,3100
1991,January,MCO,49,92242
1991,January,MEM,3,2872
1991,January,MFE,1,3857
1991,January,MHT,1,135
1991,January,MIA,188,903711
1991,January,MKE,3,8688
1991,January,MSP,18,59317
1991,January,MSY,12,11636
1991,January,MWH,1,349
1991,January,OAK,1,25
1991,January,OKC,1,282
1991,January,ORD,59,300236
1991,January,ORF,1,116
1991,January,PBI,5,7548
1991,January,PDX,6,19700
1991,January,PHL,13,18036
1991,January,PHX,12,7808
1991,January,PIE,9,22549
1991,January,PIT,9,11918
1991,January,PPG,5,6067
1991,January,PSP,6,4430
1991,January,RDU,6,16853
1991,January,RIC,1,1080
1991,January,RNO,10,14233
1991,January,ROC,1,9324
1991,January,ROR,3,4960
1991,January,RSN,1,3371
1991,January,RSW,4,6746
1991,January,SAN,6,10972
1991,January,SAT,7,12132
1991,January,SEA,21,105618
1991,January,SFO,40,286724
1991,January,SJC,4,18232
1991,January,SJU,42,142173
1991,January,SLC,3,34760
1991,January,SPN,14,81544
1991,January,SRQ,1,1539
1991,January,STL,5,12050
1991,January,STT,2,168
1991,January,STX,4,630
1991,January,SYR,3,21061
1991,January,TPA,16,56161
1991,January,TUS,2,7877
1991,February,ABQ,1,74
1991,February,ACY,2,1549
1991,February,ANC,21,32679
1991,February,ATL,23,83584
1991,February,BDL,4,3219
1991,February,BGR,11,6586
1991,February,BHM,1,160
1991,February,BIL,1,123
1991,February,BIS,1,84
1991,February,BLI,1,36
1991,February,BNA,1,8483
1991,February,BOS,39,129680
1991,February,BUF,3,11519
1991,February,BWI,11,34478
1991,February,CAK,1,92
1991,February,CEF,1,39
1991,February,CHS,2,212
1991,February,CLE,5,16414
1991,February,CLM,1,1896
1991,February,CLT,4,11066
1991,February,CMH,2,271
1991,February,CVG,8,11087
1991,February,DAB,2,1759
1991,February,DEN,17,22268
1991,February,DFW,30,160166
1991,February,DTW,25,84204
1991,February,ERI,1,3760
1991,February,EWR,39,130679
1991,February,FAR,1,173
1991,February,FLL,28,99169
1991,February,GEG,4,7847
1991,February,GJT,1,682
1991,February,GUM,25,88658
1991,February,HNL,56,344895
1991,February,IAD,18,50979
1991,February,IAG,4,1239
1991,February,IAH,34,146887
1991,February,IDA,1,130
1991,February,IND,14,6188
1991,February,JFK,168,622073
1991,February,JON,1,1003
1991,February,LAS,21,43909
1991,February,LAX,96,544557
1991,February,LGA,5,73598
1991,February,MCI,3,3210
1991,February,MCO,39,75088
1991,February,MEM,2,2834
1991,February,MFE,1,3416
1991,February,MIA,175,706411
1991,February,MKE,4,8973
1991,February,MRY,1,37
1991,February,MSO,1,172
1991,February,MSP,26,62857
1991,February,MSY,9,8473
1991,February,MWH,2,545
1991,February,OMA,1,165
1991,February,ORD,61,239778
1991,February,ORF,1,96
1991,February,PBI,4,8680
1991,February,PDX,9,14085
1991,February,PHL,10,12590
1991,February,PHX,10,6591
1991,February,PIE,10,26511
1991,February,PIT,6,9557
1991,February,PPG,4,3267
1991,February,PSP,7,5765
1991,February,RDU,8,13731
1991,February,RIC,1,865
1991,February,RNO,11,13188
1991,February,ROC,1,8403
1991,February,ROR,2,3897
1991,February,RSW,5,11266
1991,February,SAN,5,8959
1991,February,SAT,4,8359
1991,February,SAV,1,51
1991,February,SEA,19,71741
1991,February,SFO,39,213563
1991,February,SJC,3,13101
1991,February,SJU,36,124380
1991,February,SLC,4,35504
1991,February,SMF,1,145
1991,February,SPN,14,63587
1991,February,SRQ,1,1656
1991,February,STL,2,4699
1991,February,STT,1,883
1991,February,STX,4,1711
1991,February,SYR,3,19366
1991,February,TPA,16,57923
1991,February,TUS,2,7983
1991,March,ABQ,1,76
1991,March,ACY,2,1796
1991,March,AGS,1,35
1991,March,AMA,1,165
1991,March,ANC,20,39325
1991,March,ATL,19,132221
1991,March,BDL,4,3096
1991,March,BFM,1,61
1991,March,BGR,18,17917
1991,March,BIL,1,128
1991,March,BLI,1,36
1991,March,BNA,1,11431
1991,March,BOS,45,200275
1991,March,BUF,4,7883
1991,March,BWI,13,54307
1991,March,CEF,1,40
1991,March,CHS,1,80
1991,March,CLE,6,17315
1991,March,CLM,1,2428
1991,March,CLT,4,16659
1991,March,CMH,1,372
1991,March,CVG,7,23968
1991,March,DAB,3,2641
1991,March,DEN,19,29834
1991,March,DFW,32,205736
1991,March,DTW,28,108294
1991,March,ELP,1,876
1991,March,ERI,1,4895
1991,March,EWR,34,185351
1991,March,FLL,25,126087
1991,March,GEG,4,10348
1991,March,GJT,1,880
1991,March,GRR,1,72
1991,March,GTF,1,64
1991,March,GUM,27,86506
1991,March,HIF,1,93
1991,March,HNL,53,361070
1991,March,HRL,1,102
1991,March,IAD,15,76340
1991,March,IAG,1,1462
1991,March,IAH,37,200525
1991,March,IND,15,7091
1991,March,JFK,166,886620
1991,March,JON,1,1156
1991,March,LAS,21,48056
1991,March,LAX,108,681612
1991,March,LGA,8,94252
1991,March,LGB,1,130
1991,March,MCI,3,4251
1991,March,MCO,45,112522
1991,March,MDT,1,337
1991,March,MEM,3,3644
1991,March,MFE,1,4116
1991,March,MIA,183,870504
1991,March,MKE,4,10865
1991,March,MSP,23,81919
1991,March,MSY,11,11551
1991,March,NKT,2,412
1991,March,OAK,2,585
1991,March,OKC,1,130
1991,March,ORD,66,339585
1991,March,PBI,4,10160
1991,March,PDX,6,19884
1991,March,PHL,15,39628
1991,March,PHX,13,12846
1991,March,PIE,10,35663
1991,March,PIT,6,20458
1991,March,PPG,4,4273
1991,March,PSP,5,9204
1991,March,RDU,6,20006
1991,March,RIC,1,1304
1991,March,RME,1,111
1991,March,RNO,9,15002
1991,March,ROC,2,9226
1991,March,ROR,2,4677
1991,March,RSW,6,15149
1991,March,SAN,5,16437
1991,March,SAT,5,15516
1991,March,SEA,21,95068
1991,March,SFO,39,274456
1991,March,SJC,4,19200
1991,March,SJU,41,138499
1991,March,SLC,3,41143
1991,March,SPN,15,60530
1991,March,SRQ,1,1389
1991,March,SSC,1,254
1991,March,STL,5,9796
1991,March,STT,2,1307
1991,March,STX,4,1735
1991,March,SYR,2,22381
1991,March,TPA,19,77808
1991,March,TUS,2,9282
1991,March,VRB,1,124
1991,April,ABQ,2,426
1991,April,ACY,3,1813
1991,April,AGS,2,303
1991,April,ANC,23,56923
1991,April,ATL,24,144622
1991,April,AUS,1,41
1991,April,BDL,3,1782
1991,April,BGR,20,19406
1991,April,BHM,1,105
1991,April,BLI,1,36
1991,April,BNA,1,12509
1991,April,BOS,45,202205
1991,April,BUF,4,7544
1991,April,BWI,13,51851
1991,April,CAE,2,653
1991,April,CLE,4,15795
1991,April,CLM,1,2943
1991,April,CLT,3,18104
1991,April,COS,1,32
1991,April,CRP,3,285
1991,April,CVG,8,33281
1991,April,DAB,1,403
1991,April,DEN,14,18121
1991,April,DFW,32,205912
1991,April,DTW,21,98812
1991,April,ELP,1,25
1991,April,ERI,1,4218
1991,April,EWR,39,192250
1991,April,FAR,2,342
1991,April,FLL,29,78642
1991,April,GEG,2,8953
1991,April,GRR,1,85
1991,April,GTF,1,130
1991,April,GUM,24,88901
1991,April,HNL,55,361297
1991,April,IAD,20,93346
1991,April,IAG,1,1479
1991,April,IAH,38,188132
1991,April,IND,14,6246
1991,April,JAX,2,441
1991,April,JFK,160,953633
1991,April,JON,1,844
1991,April,LAS,20,33649
1991,April,LAX,105,689338
1991,April,LGA,7,96227
1991,April,LRD,1,1513
1991,April,MAZ,1,488
1991,April,MCI,3,1699
1991,April,MCO,45,105060
1991,April,MEM,5,3519
1991,April,MFE,1,4435
1991,April,MIA,183,818559
1991,April,MKE,3,7973
1991,April,MLI,1,77
1991,April,MSP,22,56436
1991,April,MSY,10,8418
1991,April,NKT,1,569
1991,April,OAK,1,253
1991,April,OFF,1,111
1991,April,ORD,62,338093
1991,April,PBI,4,5905
1991,April,PDX,7,21174
1991,April,PHL,12,33706
1991,April,PHX,12,6577
1991,April,PIE,8,29834
1991,April,PIT,6,22424
1991,April,PPG,4,3916
1991,April,PSP,5,1167
1991,April,RDU,7,27546
1991,April,RIC,1,1380
1991,April,RNO,9,9519
1991,April,ROC,1,9416
1991,April,ROR,3,4463
1991,April,RSW,4,8713
1991,April,SAN,5,18024
1991,April,SAT,8,12147
1991,April,SEA,17,93412
1991,April,SFO,43,295823
1991,April,SHV,1,127
1991,April,SJC,4,18918
1991,April,SJU,45,169215
1991,April,SLC,3,34550
1991,April,SPN,11,62243
1991,April,SRQ,1,1243
1991,April,STL,5,10600
1991,April,STT,1,736
1991,April,STX,3,1762
1991,April,SVN,1,116
1991,April,SWF,1,24
1991,April,SYR,2,21010
1991,April,TPA,16,64828
1991,April,TUL,2,411
1991,April,TUS,2,8593
1991,May,ACY,3,2743
1991,May,ALB,1,197
1991,May,ANC,25,68158
1991,May,ATL,23,173206
1991,May,BDL,5,2431
1991,May,BGR,22,50428
1991,May,BLI,1,53
1991,May,BNA,2,17085
1991,May,BOS,45,241476
1991,May,BUF,3,9945
1991,May,BWI,11,64472
1991,May,CLE,5,14939
1991,May,CLM,1,3019
1991,May,CLT,3,21261
1991,May,CPR,1,38
1991,May,CVG,8,41952
1991,May,DEN,8,16182
1991,May,DFW,39,228476
1991,May,DTW,24,122708
1991,May,ERI,1,5319
1991,May,EWR,37,227631
1991,May,FFO,1,42
1991,May,FLL,16,34067
1991,May,GEG,2,11767
1991,May,GTF,2,385
1991,May,GUM,25,107832
1991,May,HNL,47,407842
1991,May,HOU,1,46
1991,May,HRL,1,91
1991,May,IAD,25,122428
1991,May,IAG,1,1305
1991,May,IAH,41,193693
1991,May,ILM,1,179
1991,May,IND,10,2702
1991,May,JFK,168,1151006
1991,May,JON,1,1053
1991,May,KOA,1,173
1991,May,LAS,12,26963
1991,May,LAX,103,767215
1991,May,LFT,1,53
1991,May,LGA,7,113296
1991,May,LGB,1,133
1991,May,LIT,1,88
1991,May,LRD,1,1790
1991,May,MAZ,1,853
1991,May,MCI,1,939
1991,May,MCO,45,136035
1991,May,MDT,1,149
1991,May,MDW,1,49
1991,May,MEM,4,3317
1991,May,MFE,1,4214
1991,May,MIA,169,815698
1991,May,MKE,2,6646
1991,May,MSP,8,56228
1991,May,MSY,11,9242
1991,May,NRR,1,116
1991,May,OAK,3,1773
1991,May,OKC,2,298
1991,May,ORD,54,393703
1991,May,ORF,1,113
1991,May,PBI,1,763
1991,May,PDX,5,28806
1991,May,PHL,13,42948
1991,May,PHX,4,6017
1991,May,PIE,8,13915
1991,May,PIT,4,25931
1991,May,PPG,3,3810
1991,May,PSP,1,464
1991,May,RDU,8,32073
1991,May,RIC,2,158
1991,May,RME,1,107
1991,May,RNO,6,6499
1991,May,ROC,1,8763
1991,May,ROR,4,4793
1991,May,RSW,2,1677
1991,May,SAN,6,18898
1991,May,SAT,10,13554
1991,May,SEA,20,127097
1991,May,SFO,39,337624
1991,May,SHV,2,255
1991,May,SJC,3,23111
1991,May,SJU,42,166887
1991,May,SLC,3,32225
1991,May,SMF,1,41
1991,May,SPN,11,73661
1991,May,STL,5,19561
1991,May,STX,3,1719
1991,May,SYR,2,6021
1991,May,TPA,15,49747
1991,May,TUS,5,8759
1991,June,ABI,1,99
1991,June,ABQ,3,1308
1991,June,ACY,3,3025
1991,June,ALB,1,82
1991,June,ANC,24,64618
1991,June,ATL,24,184495
1991,June,AUS,4,383
1991,June,BDL,5,1846
1991,June,BGR,20,63332
1991,June,BHM,2,209
1991,June,BLI,1,114
1991,June,BNA,3,14059
1991,June,BOS,47,278693
1991,June,BQN,1,343
1991,June,BUF,3,10372
1991,June,BWI,11,66599
1991,June,CLE,5,14829
1991,June,CLM,1,3272
1991,June,CLT,4,20090
1991,June,CMH,1,490
1991,June,CRP,2,208
1991,June,CVG,6,37394
1991,June,DBN,1,55
1991,June,DEN,7,18514
1991,June,DFW,45,257110
1991,June,DTW,18,143149
1991,June,ELP,2,1179
1991,June,ERI,1,4914
1991,June,EWR,43,265378
1991,June,FLL,17,34146
1991,June,GEG,2,18743
1991,June,GFK,2,218
1991,June,GTF,1,65
1991,June,GUM,25,122681
1991,June,HNL,46,479816
1991,June,HOU,3,434
1991,June,HSV,1,27
1991,June,IAD,20,145420
1991,June,IAG,1,164
1991,June,IAH,39,218668
1991,June,IND,6,2169
1991,June,JFK,196,1319245
1991,June,JON,1,1260
1991,June,LAS,13,20643
1991,June,LAX,113,835922
1991,June,LGA,8,110442
1991,June,LIZ,1,167
1991,June,LRD,1,2043
1991,June,MAZ,1,341
1991,June,MCI,3,1656
1991,June,MCO,49,149093
1991,June,MEM,3,3599
1991,June,MFE,1,3645
1991,June,MIA,183,864382
1991,June,MKE,1,7322
1991,June,MSP,10,62984
1991,June,MSY,16,14713
1991,June,NHZ,1,296
1991,June,OAK,5,5122
1991,June,ORD,60,463738
1991,June,ORF,2,1127
1991,June,PBI,1,545
1991,June,PDX,5,33499
1991,June,PHL,17,69171
1991,June,PHX,6,8147
1991,June,PIE,6,8735
1991,June,PIT,5,24948
1991,June,POB,1,150
1991,June,PPG,5,4354
1991,June,PVD,1,267
1991,June,PWM,1,67
1991,June,RDU,7,28658
1991,June,RIC,1,118
1991,June,RNO,6,6102
1991,June,ROC,1,9083
1991,June,ROR,2,4006
1991,June,RSW,2,968
1991,June,SAN,5,16983
1991,June,SAT,6,14129
1991,June,SEA,18,160546
1991,June,SFO,42,363563
1991,June,SJC,4,27007
1991,June,SJU,40,173613
1991,June,SLC,5,32157
1991,June,SPN,13,76493
1991,June,STL,4,21602
1991,June,STX,3,1812
1991,June,SYR,2,5025
1991,June,TPA,15,36107
1991,June,TUL,1,207
1991,June,TUS,2,7597
1991,July,ACY,3,3154
1991,July,ADW,2,524
1991,July,ANC,25,72135
1991,July,ATL,24,197710
1991,July,BDL,2,1176
1991,July,BGR,33,70999
1991,July,BLI,1,110
1991,July,BNA,2,12984
1991,July,BOI,1,154
1991,July,BOS,42,283785
1991,July,BRW,1,113
1991,July,BUF,4,10475
1991,July,BWI,11,74810
1991,July,CDB,1,330
1991,July,CHS,2,835
1991,July,CLE,4,11607
1991,July,CLM,1,3632
1991,July,CLT,4,22165
1991,July,CMH,2,1501
1991,July,CVG,6,35665
1991,July,DEN,6,18949
1991,July,DFW,40,263745
1991,July,DLH,1,100
1991,July,DTW,19,146156
1991,July,ELP,1,3241
1991,July,ERI,1,4987
1991,July,EWR,45,291425
1991,July,FAI,1,132
1991,July,FLL,22,45636
1991,July,GEG,2,24088
1991,July,GSO,1,32
1991,July,GTF,1,122
1991,July,GUM,26,129523
1991,July,HNL,51,531041
1991,July,IAD,18,154317
1991,July,IAH,40,244928
1991,July,IND,9,2090
1991,July,JAX,1,68
1991,July,JFK,205,1566972
1991,July,JON,1,1356
1991,July,LAS,10,18958
1991,July,LAX,117,905661
1991,July,LGA,8,111073
1991,July,LRD,1,2760
1991,July,MBS,1,3
1991,July,MCI,1,952
1991,July,MCO,53,183898
1991,July,MEM,2,3118
1991,July,MFE,1,5673
1991,July,MIA,203,1085734
1991,July,MKE,1,8373
1991,July,MSP,11,69267
1991,July,MSY,9,16970
1991,July,MYR,1,189
1991,July,OAK,5,6375
1991,July,ORD,59,489750
1991,July,PBI,2,389
1991,July,PDX,5,35126
1991,July,PHL,20,72649
1991,July,PHX,4,5368
1991,July,PIE,4,10737
1991,July,PIT,6,25235
1991,July,PPG,4,5851
1991,July,PSE,1,286
1991,July,PSM,1,412
1991,July,RDU,7,25959
1991,July,RIC,1,96
1991,July,RNO,5,4561
1991,July,ROC,1,7741
1991,July,ROR,2,3537
1991,July,RSW,4,2189
1991,July,SAN,5,16577
1991,July,SAT,6,19835
1991,July,SEA,19,171748
1991,July,SFO,43,374779
1991,July,SJC,4,30728
1991,July,SJU,46,211811
1991,July,SLC,3,39810
1991,July,SPN,12,76087
1991,July,SPS,1,56
1991,July,STL,4,34854
1991,July,STX,3,2083
1991,July,SWF,2,133
1991,July,SYR,2,4507
1991,July,TPA,14,40676
1991,July,TUS,2,8743
1991,July,TYS,1,191
1991,July,UCA,1,130
1991,July,VOK,1,118
1991,August,ACY,3,3183
1991,August,ADW,1,220
1991,August,AGS,1,145
1991,August,AKN,1,331
1991,August,ALB,1,43
1991,August,ANC,24,78631
1991,August,ATL,24,209403
1991,August,BDL,5,1929
1991,August,BGR,35,74121
1991,August,BLI,1,65
1991,August,BNA,3,14633
1991,August,BOI,1,187
1991,August,BOS,42,306522
1991,August,BRW,1,101
1991,August,BUF,3,11251
1991,August,BWI,10,83157
1991,August,CDB,1,330
1991,August,CHA,1,479
1991,August,CLE,5,14623
1991,August,CLM,1,4300
1991,August,CLT,8,25345
1991,August,CMH,2,1274
1991,August,CVG,6,37918
1991,August,DEN,6,19073
1991,August,DFW,42,270551
1991,August,DLH,1,55
1991,August,DTW,20,163745
1991,August,ELP,1,3450
1991,August,ERI,1,5548
1991,August,EWR,42,323353
1991,August,FAI,1,146
1991,August,FLL,23,59845
1991,August,GEG,2,26157
1991,August,GUM,28,140695
1991,August,HNL,56,589304
1991,August,HOU,1,130
1991,August,IAD,21,165414
1991,August,IAH,37,249546
1991,August,IND,9,3219
1991,August,ISP,1,172
1991,August,JAX,1,138
1991,August,JFK,212,1751883
1991,August,JON,1,1596
1991,August,LAS,9,19556
1991,August,LAX,111,1017503
1991,August,LGA,7,133554
1991,August,LRD,1,1946
1991,August,MCI,2,1513
1991,August,MCO,52,202189
1991,August,MEM,3,3613
1991,August,MFE,1,6038
1991,August,MGM,1,157
1991,August,MIA,193,1138169
1991,August,MKE,2,10813
1991,August,MSP,9,70205
1991,August,MSY,9,16813
1991,August,OAK,5,7418
1991,August,OME,1,199
1991,August,ORD,57,514937
1991,August,ORF,2,374
1991,August,PBI,2,1108
1991,August,PDX,5,44392
1991,August,PHL,16,78542
1991,August,PHX,4,7120
1991,August,PIE,4,14095
1991,August,PIT,5,26490
1991,August,PPG,4,4762
1991,August,PSE,1,531
1991,August,RDU,8,30427
1991,August,RIC,1,1589
1991,August,RME,1,112
1991,August,RNO,2,4150
1991,August,ROC,1,8913
1991,August,ROR,2,4328
1991,August,RSW,5,2977
1991,August,SAN,5,21856
1991,August,SAT,5,21046
1991,August,SCC,1,24
1991,August,SEA,17,191239
1991,August,SFO,39,422489
1991,August,SJC,4,36610
1991,August,SJU,42,205612
1991,August,SLC,3,42267
1991,August,SMF,1,135
1991,August,SPN,13,83325
1991,August,STL,5,35473
1991,August,STT,2,403
1991,August,STX,4,2007
1991,August,SUU,1,121
1991,August,SYR,2,5731
1991,August,TPA,15,46079
1991,August,TUS,2,7919
1991,September,ACY,1,171
1991,September,ADW,2,519
1991,September,ALB,2,55
1991,September,ANC,21,73110
1991,September,ATL,26,178716
1991,September,BDL,6,1461
1991,September,BFI,1,96
1991,September,BGR,36,66447
1991,September,BLI,1,49
1991,September,BNA,2,12577
1991,September,BOS,42,271081
1991,September,BRW,1,136
1991,September,BUF,3,8394
1991,September,BWI,11,62204
1991,September,CHS,2,873
1991,September,CLE,5,15473
1991,September,CLM,1,3879
1991,September,CLT,5,23097
1991,September,CMH,2,1275
1991,September,CVG,6,34717
1991,September,DEN,5,15000
1991,September,DFW,39,207453
1991,September,DSM,1,302
1991,September,DTW,19,144879
1991,September,ELP,1,215
1991,September,ERI,1,2096
1991,September,EWR,45,252482
1991,September,FAI,1,210
1991,September,FLL,17,51924
1991,September,GEG,3,16809
1991,September,GUM,27,144210
1991,September,HNL,57,502571
1991,September,IAD,17,144354
1991,September,IAH,39,167736
1991,September,IND,14,3796
1991,September,JFK,206,1309365
1991,September,JON,1,953
1991,September,LAS,27,32413
1991,September,LAX,117,818324
1991,September,LGA,9,105853
1991,September,LRD,1,2629
1991,September,MAZ,1,58
1991,September,MCI,2,1157
1991,September,MCO,45,181321
1991,September,MEM,2,2639
1991,September,MFE,1,3626
1991,September,MIA,173,813674
1991,September,MKE,1,3920
1991,September,MSP,10,60686
1991,September,MSY,12,9391
1991,September,NZY,1,94
1991,September,OAK,5,6019
1991,September,OKC,1,76
1991,September,ORD,64,443323
1991,September,PBI,1,1087
1991,September,PDX,5,33674
1991,September,PHL,13,62441
1991,September,PHX,4,4937
1991,September,PIE,4,6762
1991,September,PIT,7,24534
1991,September,PPG,5,4538
1991,September,PSP,1,19
1991,September,RDU,10,20742
1991,September,RIC,1,3066
1991,September,RME,1,118
1991,September,RNO,7,9805
1991,September,ROC,1,9098
1991,September,ROR,3,3446
1991,September,RSW,4,942
1991,September,SAN,6,14529
1991,September,SAT,6,11397
1991,September,SAV,1,127
1991,September,SCC,1,63
1991,September,SEA,21,150071
